,article,title,description,url
5163,716779,Свекла 3 кг,"Регионы действия:
СПб
Вид продукта:
свекла
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
3
кг
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/svekla-3-kg/p/716779/?from=block-301-8
5164,716759,Картофель мытый сетка 3 кг,"Регионы действия:
СПб
Вид продукта:
картофель
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
3
кг
Страна происхождения:
Марокко",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/kartofel-mytyj-setka-3-kg/p/716759/?from=block-301-9
5165,716783,Томаты Кумато 500 г,"Регионы действия:
СПб
Вид продукта:
томат
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
0.5
кг
Страна происхождения:
Марокко",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/tomaty-kumato-500-g/p/716783/?from=block-301-10
5166,419585,Морковь мытая 1 кг,"Регионы действия:
СПб
Вид продукта:
морковь
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
1
кг
Страна происхождения:
Южная Африка",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/morkov-mytaya-1-kg/p/419585/?from=block-301-11
5167,1230042,Огурцы длинноплодные гладкие 1 кг,"Регионы действия:
СПБ
Вид продукта:
огурцы
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
1
кг
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/ogurtsy-dlinnoplodnye-gladkie-1-kg/p/1230042/?from=block-301-12
5168,1035404,Салат листовой в горшочке 240 г,"Регионы действия:
Москва и МО
Вид продукта:
салат
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
240
кг
Страна происхождения:
Турция",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/salat-listovoj-v-gorshochke-240-g/p/1035404/?from=block-301-13
5169,1035409,Укроп 100 г,"Регионы действия:
Москва и МО
Вид продукта:
зелень
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
0.1
кг
Страна происхождения:
Аргентина",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/ukrop-100-g/p/1035409/?from=block-301-14
5170,716768,Морковь мытая сетка 10 кг,"Регионы действия:
СПб
Вид продукта:
морковь
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
10
кг
Страна происхождения:
Чили",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/morkov-mytaya-setka-10-kg/p/716768/?from=block-301-15
5171,716756,Капуста белокочанная 10 кг (новый урожай),"Регионы действия:
СПб
Вид продукта:
капуста
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
10
кг
Страна происхождения:
Марокко",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/kapusta-belokochannaya-10-kg-novyj-urozhaj-/p/716756/?from=block-301-16
5172,716772,Огурцы короткоплодные 5 кг,"Регионы действия:
СПБ
Вид продукта:
огурцы
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
5
кг
Страна происхождения:
Чили",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/ogurtsy-korotkoplodnye-5-kg/p/716772/?from=block-301-17
5173,419582,Перец Болгарский желтый 1 кг,"Регионы действия:
СПб
Вид продукта:
перец
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
1
кг
Страна происхождения:
Турция",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/perets-bolgarskij-zheltyj-1-kg/p/419582/?from=block-301-18
5174,716782,Томаты 6 кг,"Регионы действия:
СПб
Вид продукта:
томат
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
6
кг
Страна происхождения:
Марокко",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/tomaty-6-kg/p/716782/?from=block-301-19
5175,419584,Перец Болгарский красный 1 кг,"Регионы действия:
СПб
Вид продукта:
перец
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
1
кг
Страна происхождения:
Израиль",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/perets-bolgarskij-krasnyj-1-kg/p/419584/?from=block-301-20
5176,1035479,Томаты сливовидные 5 кг,"Регионы действия:
Москва и МО
Вид продукта:
томат
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
5
кг
Страна происхождения:
Египет",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/tomaty-slivovidnye-5-kg/p/1035479/?from=block-301-21
5177,716771,Огурцы длинноплодные гладкие 7 кг,"Регионы действия:
СПб
Вид продукта:
огурцы
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
7
кг
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/ogurtsy-dlinnoplodnye-gladkie-7-kg/p/716771/?from=block-301-22
5178,1232133,Кабачки белые 1.5 кг (новый урожай),"Регионы действия:
Санкт-Петербург
Вид продукта:
кабачки
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
1.5
кг
Страна происхождения:
Южно-Африканская Республика",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/kabachki-belye-1-5-kg-novyj-urozhaj-/p/1232133/?from=block-301-23
5179,716781,Томаты Марокко 2 кг,"Регионы действия:
СПб
Вид продукта:
томат
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
2
кг
Страна происхождения:
Израиль",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/tomaty-marokko-2-kg/p/716781/?from=block-301-24
5180,716786,Тыква 5 кг,"Регионы действия:
СПб
Вид продукта:
тыква
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
5
кг
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/tykva-5-kg/p/716786/?from=block-301-25
5181,1232132,Баклажаны 1.5 кг (новый урожай),"Регионы действия:
Санкт-Петербург
Вид продукта:
баклажаны
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
1.5
кг
Страна происхождения:
Израиль",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/baklazhany-1-5-kg-novyj-urozhaj-/p/1232132/?from=block-301-26
5182,716777,Редька Дайкон 3 кг,"Регионы действия:
СПб
Вид продукта:
редис
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
3
кг
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/redka-dajkon-3-kg/p/716777/?from=block-301-27
5183,1229989,Перец тонкошкурый грунтовой 1 кг,"Регионы действия:
Санкт-Петербург
Вид продукта:
перец
Грунтовые:
Да
Качество овощей:
первый сорт
Вес:
1
кг
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/perets-tonkoshkuryj-gruntovoj-1-kg/p/1229989/?from=block-301-28
5184,716776,Редис красный 500 г,"Регионы действия:
СПб
Вид продукта:
редис
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
0.5
кг
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/redis-krasnyj-500-g/p/716776/?from=block-301-29
5185,716757,Капуста белокочанная (новый урожай) 3 кг,"Регионы действия:
СПб
Вид продукта:
капуста
Грунтовые:
Нет
Качество овощей:
первый сорт
Вес:
3
кг
Страна происхождения:
Аргентина",https://www.komus.ru/katalog/produkty-pitaniya/frukty-ovoshhi-yagody-griby/ovoshhi/kapusta-belokochannaya-novyj-urozhaj-3-kg/p/716757/?from=block-301-30
5186,1210022,Каша Русский Продукт Геркулес с вишней 30 штук по 35 г,"Крупа:
овсяная
Вес, грамм:
35
г
Наполнитель:
вишня
Требует варки:
Нет
Срок хранения от даты производства (месяцев):
12
Тип упаковки:
картонная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/produkty-bystrogo-prigotovleniya/kashi/kasha-russkij-produkt-gerkules-s-vishnej-30-shtuk-po-35-g/p/1210022/?from=block-301-1
5187,790904,Молоко сгущенное Алексеевское с сахаром 8.5% 270 г,"Вид продукта:
молоко сгущенное
Вес, грамм:
270
г
Жирность:
8.5
%
Срок годности от даты изготовления:
12 месяцев
Количество штук в транспортном коробе:
24
шт.
Тип упаковки:
мягкая
Страна происхождения:
Бельгия",https://www.komus.ru/katalog/produkty-pitaniya/molochnaya-produktsiya/moloko-sgushhennoe/moloko-sgushhennoe-alekseevskoe-s-sakharom-8-5-270-g/p/790904/?from=block-301-1
5188,943070,Сыр творожный Almette с зеленью 60% 150 г,"Вид продукта:
сыр
Вид сыра:
творожный
Вес, грамм:
150
г
Фасовка:
в упаковке
Жирность:
60
%
Срок хранения от даты производства (суток):
120
Тип упаковки:
пластиковая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-tvorozhnyj-almette-s-zelenyu-60-150-g/p/943070/?from=block-301-1
5189,1035456,Сыр Laime Пармезан 40% 200 г,"Вид продукта:
сыр
Вид сыра:
твердый
Вес, грамм:
200
г
Фасовка:
кусок
Жирность:
40
%
Срок хранения от даты производства (суток):
90
Тип упаковки:
мягкая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-laime-parmezan-40-200-g/p/1035456/?from=block-301-2
5190,1035462,Сыр Laime Маасдам 45% нарезка 150 г,"Вид продукта:
сыр
Вид сыра:
полутвердый
Вес, грамм:
150
г
Фасовка:
нарезка
Жирность:
45
%
Срок хранения от даты производства (суток):
90
Тип упаковки:
мягкая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-laime-maasdam-45-narezka-150-g/p/1035462/?from=block-301-3
5191,792107,"Сыр Hochland плавленый тостовый Сэндвич 45% (8 ломтиков, 150 г)","Вид продукта:
сыр
Вид сыра:
плавленый
Вес, грамм:
150
г
Фасовка:
порционный
Жирность:
45
%
Срок хранения от даты производства (суток):
90
Тип упаковки:
мягкая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-hochland-plavlenyj-tostovyj-sendvich-45-8-lomtikov-150-g-/p/792107/?from=block-301-4
5192,792151,"Сыр Hochland плавленый тостовый сливочный/с ветчиной 45% (8 ломтиков, 150 г)","Вид продукта:
сыр
Вид сыра:
плавленый
Вес, грамм:
150
г
Фасовка:
порционный
Жирность:
45
%
Срок хранения от даты производства (суток):
180
Тип упаковки:
мягкая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-hochland-plavlenyj-tostovyj-slivochnyj-s-vetchinoj-45-8-lomtikov-150-g-/p/792151/?from=block-301-5
5193,792109,"Сыр Hochland плавленый тостовый с ветчиной 45% (8 ломтиков, 150 г)","Вид продукта:
сыр
Вид сыра:
плавленый
Вес, грамм:
150
г
Фасовка:
порционный
Жирность:
45
%
Срок хранения от даты производства (суток):
180
Тип упаковки:
мягкая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-hochland-plavlenyj-tostovyj-s-vetchinoj-45-8-lomtikov-150-g-/p/792109/?from=block-301-6
5194,792110,"Сыр Hochland плавленый тостовый с грибами 45% (8 ломтиков, 150 г","Вид продукта:
сыр
Вид сыра:
плавленый
Вес, грамм:
150
г
Фасовка:
порционный
Жирность:
45
%
Срок хранения от даты производства (суток):
90
Тип упаковки:
мягкая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-hochland-plavlenyj-tostovyj-s-gribami-45-8-lomtikov-150-g/p/792110/?from=block-301-7
5195,943074,Сыр плавленый Hochland сливочный 55% 200 г,"Вид продукта:
сыр
Вид сыра:
плавленый
Вес, грамм:
200
г
Фасовка:
в упаковке
Жирность:
55
%
Срок хранения от даты производства (суток):
180
Тип упаковки:
пластиковая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-plavlenyj-hochland-slivochnyj-55-200-g/p/943074/?from=block-301-8
5196,1152229,Сыр Сваля Тильзитер 45% 200 г,"Вид продукта:
сыр
Вид сыра:
полутвердый
Вес, грамм:
200
г
Фасовка:
нарезка
Жирность:
45
%
Срок хранения от даты производства (суток):
120
Тип упаковки:
мягкая
Страна происхождения:
Бельгия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-svalya-tilziter-45-200-g/p/1152229/?from=block-301-9
5197,742396,Сыр Тысяча Озёр сливочный 50% 150 г,"Вид продукта:
сыр
Вид сыра:
полутвердый
Вес, грамм:
150
г
Фасовка:
нарезка
Жирность:
50
%
Срок хранения от даты производства (суток):
120
Тип упаковки:
мягкая
Страна происхождения:
Испания",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-tysyacha-oz-r-slivochnyj-50-150-g/p/742396/?from=block-301-16
5198,742395,Сыр Тысяча Озёр утренний 45% 150 г,"Вид продукта:
сыр
Вид сыра:
полутвердый
Вес, грамм:
150
г
Фасовка:
нарезка
Жирность:
45
%
Срок хранения от даты производства (суток):
180
Тип упаковки:
мягкая
Страна происхождения:
Бельгия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-tysyacha-oz-r-utrennij-45-150-g/p/742395/?from=block-301-20
5199,1020890,Сыр плавленый Viola сливочный 17% 180 г,"Вид продукта:
сыр
Вид сыра:
плавленый
Вес, грамм:
180
г
Фасовка:
в упаковке
Жирность:
17
%
Срок хранения от даты производства (суток):
122
Тип упаковки:
мягкая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-plavlenyj-viola-slivochnyj-17-180-g/p/1020890/?from=block-301-21
5200,792108,Сыр President Чечил белый 40% соломка 150 г,"Вид продукта:
сыр
Вид сыра:
рассольный
Вес, грамм:
150
г
Фасовка:
порционный
Жирность:
40
%
Срок хранения от даты производства (суток):
70
Тип упаковки:
пластиковая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-president-chechil-belyj-40-solomka-150-g/p/792108/?from=block-301-25
5201,1152666,Брынза сербская Mlekara Sabac кусок 450 г,"Вид продукта:
сыр
Вид сыра:
рассольный
Вес, грамм:
450
г
Фасовка:
кусок
Жирность:
45
%
Срок хранения от даты производства (суток):
150
Тип упаковки:
пластиковая
Страна происхождения:
Бельгия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/brynza-serbskaya-mlekara-sabac-kusok-450-g/p/1152666/?from=block-301-27
5202,1152202,Сыр Mozzarella мини Galbani 45% 150 г,"Вид продукта:
сыр
Вид сыра:
мягкий
Вес, грамм:
150
г
Фасовка:
в упаковке
Жирность:
45
%
Срок хранения от даты производства (суток):
30
Тип упаковки:
мягкая
Страна происхождения:
Бельгия",https://www.komus.ru/katalog/produkty-pitaniya/syr-kolbasa-ryba/syr/syr-mozzarella-mini-galbani-45-150-g/p/1152202/?from=block-301-28
5203,393362,Шоколадные конфеты Вдохновение с шоколадно-ореховым кремом и фундуком 150 г,"Вид конфет:
шоколадные
Вид шоколада:
темный
Вес, грамм:
150
г
Наполнитель:
крем
Срок годности от даты изготовления:
6 месяцев
Тип упаковки:
картонная
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konfety/nabory-konfet-v-korobkakh/shokoladnye-konfety-vdokhnovenie-s-shokoladno-orekhovym-kremom-i-fundukom-150-g/p/393362/?from=block-301-3
5204,1494583,Сок ФрутоНяня из яблок гипоаллергенный 200 г,"Вид напитка:
сок
Вкус:
яблоко
Объем (л):
0.2
С мякотью:
Нет
Срок хранения от даты производства (месяцев):
12
Групповая упаковка:
нет
Количество штук в транспортном коробе:
1
шт.
Тип упаковки:
картонная упаковка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/soki-i-nektary/sok-frutonyanya-iz-yablok-gipoallergennyj-200-g/p/1494583/?from=block-301-1
5205,1494582,Сок ФрутоНяня яблоко-вишня 0.2 л,"Вид напитка:
сок
Вкус:
яблоко, вишня
Объем (л):
0.2
С мякотью:
Нет
Срок хранения от даты производства (месяцев):
12
Групповая упаковка:
нет
Количество штук в транспортном коробе:
1
шт.
Тип упаковки:
картонная упаковка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/soki-i-nektary/sok-frutonyanya-yabloko-vishnya-0-2-l/p/1494582/?from=block-301-2
5206,1494584,Сок ФрутоНяня из яблок и груш с мякотью гипоаллергенный 200 г,"Вид напитка:
сок
Вкус:
яблоко, груша
Объем (л):
0.2
С мякотью:
Да
Срок хранения от даты производства (месяцев):
12
Групповая упаковка:
нет
Количество штук в транспортном коробе:
1
шт.
Тип упаковки:
картонная упаковка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/soki-i-nektary/sok-frutonyanya-iz-yablok-i-grush-s-myakotyu-gipoallergennyj-200-g/p/1494584/?from=block-301-3
5207,172673,Сок Rich апельсиновый с мякотью 1 л,"Вид напитка:
сок
Вкус:
апельсин
Объем (л):
1
С мякотью:
Да
Срок хранения от даты производства (месяцев):
12
Групповая упаковка:
нет
Количество штук в транспортном коробе:
12
шт.
Тип упаковки:
картонный пакет
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/soki-i-nektary/sok-rich-apelsinovyj-s-myakotyu-1-l/p/172673/?from=block-301-6
5208,172674,Сок Rich вишневый 1 л,"Вид напитка:
нектар
Вкус:
вишня
Объем (л):
1
С мякотью:
Нет
Срок хранения от даты производства (месяцев):
12
Групповая упаковка:
нет
Количество штук в транспортном коробе:
12
шт.
Тип упаковки:
картонный пакет
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/soki-i-nektary/sok-rich-vishnevyj-1-l/p/172674/?from=block-301-10
5209,271571,Сок Добрый яблочный 2 л,"Вид напитка:
сок
Вкус:
яблоко
Объем (л):
2
С мякотью:
Нет
Срок хранения от даты производства (месяцев):
12
Групповая упаковка:
нет
Количество штук в транспортном коробе:
6
шт.
Тип упаковки:
картонный пакет
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/soki-i-nektary/sok-dobryj-yablochnyj-2-l/p/271571/?from=block-301-12
5210,271573,Нектар Добрый апельсиновый 2 л,"Вид напитка:
нектар
Вкус:
апельсин
Объем (л):
2
С мякотью:
Нет
Срок хранения от даты производства (месяцев):
12
Групповая упаковка:
нет
Количество штук в транспортном коробе:
6
шт.
Тип упаковки:
картонный пакет
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/soki-i-nektary/nektar-dobryj-apelsinovyj-2-l/p/271573/?from=block-301-17
5211,1425379,Сок Santal апельсиновый 1 л,"Вид напитка:
сок
Вкус:
апельсин
Объем (л):
1
С мякотью:
Нет
Срок хранения от даты производства (месяцев):
12
Групповая упаковка:
нет
Количество штук в транспортном коробе:
12
шт.
Тип упаковки:
картонная упаковка
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/soki-i-nektary/sok-santal-apelsinovyj-1-l/p/1425379/?from=block-301-22
5212,172675,Сок Rich грейпфрутовый 0.97 л,"Вид напитка:
сок
Вкус:
грейпфрут
Объем (л):
1
С мякотью:
Нет
Срок хранения от даты производства (месяцев):
12
Групповая упаковка:
нет
Количество штук в транспортном коробе:
12
шт.
Тип упаковки:
картонный пакет
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/soki-i-nektary/sok-rich-grejpfrutovyj-0-97-l/p/172675/?from=block-301-23
5213,268170,Сок Santal яблочный 1 л,"Вид напитка:
сок
Вкус:
яблоко
Объем (л):
1
С мякотью:
Нет
Срок хранения от даты производства (месяцев):
12
Групповая упаковка:
нет
Количество штук в транспортном коробе:
12
шт.
Тип упаковки:
картонный пакет
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/soki-i-nektary/sok-santal-yablochnyj-1-l/p/268170/?from=block-301-26
5214,575129,Сок Сады Придонья яблоко/груша 1 л,"Вид напитка:
сок
Вкус:
яблоко, груша
Объем (л):
1
С мякотью:
Нет
Срок хранения от даты производства (месяцев):
12
Групповая упаковка:
нет
Количество штук в транспортном коробе:
6
шт.
Тип упаковки:
картонный пакет
Страна происхождения:
Бельгия",https://www.komus.ru/katalog/produkty-pitaniya/voda-napitki-soki/soki-i-nektary/sok-sady-pridonya-yabloko-grusha-1-l/p/575129/?from=block-301-29
5215,1530016,Варенье Ратибор вишня 360 г,"Вид продукта:
варенье
Вкус:
вишня
Вес, грамм:
360
г
Тип упаковки:
стеклянная банка
Порционная продукция:
Нет
Срок годности от даты изготовления:
24 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konservatsiya/dzhemy-konfityur-varene-pasty/varene-ratibor-vishnya-360-g/p/1530016/?from=block-301-2
5216,542432,Конфитюр порционный Darbo абрикос 28 г (5 штук в упаковке),"Вид продукта:
конфитюр
Вкус:
абрикос
Вес, грамм:
140
г
Тип упаковки:
стеклянная банка
Порционная продукция:
Да
Срок годности от даты изготовления:
24 месяца
Страна происхождения:
Австрия",https://www.komus.ru/katalog/produkty-pitaniya/konservatsiya/dzhemy-konfityur-varene-pasty/konfityur-portsionnyj-darbo-abrikos-28-g-5-shtuk-v-upakovke-/p/542432/?from=block-301-3
5217,869843,Печенье сдобное 7 days mini biscuits с ванильным кремом 100 г,"Вид печенья:
сдобное
Вкус:
молочный
Вес, грамм:
100
г
Наполнитель:
ванильный крем
Глазурь:
Нет
Срок годности от даты изготовления:
8 месяцев
Тип упаковки:
картонная
Страна происхождения:
Греция",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/pechene-krekery-pryaniki/pechene/pechene-sdobnoe-7-days-mini-biscuits-s-vanilnym-kremom-100-g/p/869843/?from=block-301-6
5218,62620,Печенье сахарное Bisquini Розы ассорти 400 г,"Вид печенья:
сахарное
Вкус:
ассорти
Вес, грамм:
400
г
Наполнитель:
ассорти
Глазурь:
Нет
Срок годности от даты изготовления:
24 месяца
Тип упаковки:
жестяная банка
Страна происхождения:
Дания",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/pechene-krekery-pryaniki/pechene/pechene-sakharnoe-bisquini-rozy-assorti-400-g/p/62620/?from=block-301-8
5219,1207177,Мусс творожный ВкусВилл с вишней 2.5 % 125 г (12 штук в упаковке),"Вид продукта:
десерт
Тип продукта:
густой
Вкус:
вишня
Жирность:
2.5
%
Вес, грамм:
125
г
Способ тепловой обработки:
резервуарный
Срок хранения от даты производства (суток):
5
Тип упаковки:
пластиковая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/molochnaya-produktsiya/jogurty-tvorozhki-deserty/muss-tvorozhnyj-vkusvill-s-vishnej-2-5-125-g-12-shtuk-v-upakovke-/p/1207177/?from=block-301-1
5220,1207174,Мусс творожный ВкусВилл с малиной 2.7 % 125 г (12 штук в упаковке),"Вид продукта:
десерт
Тип продукта:
густой
Вкус:
малина
Жирность:
2.7
%
Вес, грамм:
125
г
Способ тепловой обработки:
резервуарный
Срок хранения от даты производства (суток):
5
Тип упаковки:
пластиковая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/molochnaya-produktsiya/jogurty-tvorozhki-deserty/muss-tvorozhnyj-vkusvill-s-malinoj-2-7-125-g-12-shtuk-v-upakovke-/p/1207174/?from=block-301-2
5221,1207199,Йогурт греческий ВкусВилл Избенка 4% 120 г (24 штуки в упаковке),"Вид продукта:
йогурт
Тип продукта:
густой
Вкус:
натуральный
Жирность:
4
%
Вес, грамм:
120
г
Способ тепловой обработки:
живой
Срок хранения от даты производства (суток):
6
Тип упаковки:
пластиковая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/molochnaya-produktsiya/jogurty-tvorozhki-deserty/jogurt-grecheskij-vkusvill-izbenka-4-120-g-24-shtuki-v-upakovke-/p/1207199/?from=block-301-3
5222,1207175,Биойогурт ВкусВилл с черной смородиной и иргой 2.5% 180 г (12 штук в упаковке),"Вид продукта:
йогурт
Тип продукта:
густой
Вкус:
черная смородина
Жирность:
2.5
%
Вес, грамм:
180
г
Способ тепловой обработки:
живой
Срок хранения от даты производства (суток):
6
Тип упаковки:
пластиковая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/molochnaya-produktsiya/jogurty-tvorozhki-deserty/biojogurt-vkusvill-s-chernoj-smorodinoj-i-irgoj-2-5-180-g-12-shtuk-v-upakovke-/p/1207175/?from=block-301-4
5223,1207195,Мусс творожный ВкусВилл с грушей 2.5% 125 г (12  штук в упаковке),"Вид продукта:
десерт
Тип продукта:
густой
Вкус:
груша
Жирность:
2.5
%
Вес, грамм:
125
г
Способ тепловой обработки:
резервуарный
Срок хранения от даты производства (суток):
5
Тип упаковки:
пластиковая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/molochnaya-produktsiya/jogurty-tvorozhki-deserty/muss-tvorozhnyj-vkusvill-s-grushej-2-5-125-g-12-shtuk-v-upakovke-/p/1207195/?from=block-301-5
5224,1207176,Йогурт греческий ВкусВилл с лимоном 3.4% 125 г (8 штук в упаковке),"Вид продукта:
йогурт
Тип продукта:
густой
Вкус:
лимон
Жирность:
3.4
%
Вес, грамм:
125
г
Способ тепловой обработки:
живой
Срок хранения от даты производства (суток):
6
Тип упаковки:
пластиковая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/molochnaya-produktsiya/jogurty-tvorozhki-deserty/jogurt-grecheskij-vkusvill-s-limonom-3-4-125-g-8-shtuk-v-upakovke-/p/1207176/?from=block-301-6
5225,1207193,Йогурт греческий ВкусВилл с крыжовником 3.4% 125 г (16 штук в упаковке),"Вид продукта:
йогурт
Тип продукта:
густой
Вкус:
крыжовник
Жирность:
3.4
%
Вес, грамм:
125
г
Способ тепловой обработки:
живой
Срок хранения от даты производства (суток):
6
Тип упаковки:
пластиковая
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/molochnaya-produktsiya/jogurty-tvorozhki-deserty/jogurt-grecheskij-vkusvill-s-kryzhovnikom-3-4-125-g-16-shtuk-v-upakovke-/p/1207193/?from=block-301-7
5226,1070636,"Снеки Вкусвилл из картофеля, свеклы и репы 25 г","Вид продукта:
снеки
Вес, грамм:
25
г
Срок хранения от даты производства (месяцев):
3
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/sneki-zhevatelnaya-rezinka/chipsy-sukhariki-semechki/sneki-vkusvill-iz-kartofelya-svekly-i-repy-25-g/p/1070636/?from=block-301-1
